order_id,order_date,customer_info,customer_age,location,device_type,items,payment_method,currency,discount_code,shipping_cost,total_amount,order_status,loyalty_points,feedback_score
TXN-103564,19/06/2024 13:49,"{""name"": ""Raymond Mack"", ""email"": ""lmason@example.net"", ""phone"": ""001-996-963-8875x3443""}",68,North Jessica,Desktop,"[{""product_id"": ""PRD-275"", ""category"": ""Books"", ""price"": 377.91, ""quantity"": 2}]",COD,USD,,11.29,768.77,Refunded,75,4.0
TXN-102726,2025-10-24T07:47:16.886336,"{""name"": ""Denise Walker"", ""email"": ""corywelch@example.net"", ""phone"": ""704.235.0800x147""}",55,Rebeccaside,Desktop,"[{""product_id"": ""PRD-208"", ""category"": ""Books"", ""price"": 291.02, ""quantity"": 3}]",CREDITCARD,USD,Lf10,9.72,892.07,Completed,87,
TXN-100603,2024-05-19T06:09:45.397858,"{""name"": ""Jacqueline Bell"", ""email"": ""andersonjames@example.net"", ""phone"": ""860.337.6193x38614""}",30,Nicholasfurt,Desktop,"[{""product_id"": ""PRD-548"", ""category"": ""Electronics"", ""price"": 396.12, ""quantity"": 3}, {""product_id"": ""PRD-154"", ""category"": ""Electronics"", ""price"": 162.06, ""quantity"": 2}, {""product_id"": ""PRD-279"", ""category"": ""Home & Kitchen"", ""price"": 268.88, ""quantity"": 1}]",CREDITCARD,USD,,10.5,1791.88,Pending,178,5.0
TXN-101177,2024-09-25T06:54:17.216000,"{""name"": ""Andrew Hall MD"", ""email"": ""utrujillo@example.org"", ""phone"": ""404.805.9537x872""}",61,East Ashley,,"[{""product_id"": ""PRD-661"", ""category"": ""Home & Kitchen"", ""price"": 481.12, ""quantity"": 3}]",CREDITCARD,USD,EH10,13.73,1455.27,Failed,144,3.0
TXN-101210,2025-05-22T05:55:31.339193,"{""name"": ""Holly Scott"", ""email"": ""kathrynbrock@example.net"", ""phone"": ""+1-921-896-2240x58233""}",46,West Patrickberg,Mobile,"[{""product_id"": ""PRD-993"", ""category"": ""Clothing"", ""price"": 480.43, ""quantity"": 3}]",CREDITCARD,USD,,12.37,1450.0,Failed,144,5.0
TXN-104656,2024-06-06T03:52:24.409819,"{""name"": ""Matthew Cross"", ""email"": ""lmoore@example.org"", ""phone"": ""001-750-655-2201""}",32,West Kellyfort,Mobile,"[{""product_id"": ""PRD-339"", ""category"": ""Clothing"", ""price"": 478.54, ""quantity"": 1}, {""product_id"": ""PRD-165"", ""category"": ""Home & Kitchen"", ""price"": 203.39, ""quantity"": 1}, {""product_id"": ""PRD-859"", ""category"": ""Books"", ""price"": 276.38, ""quantity"": 2}]",CREDITCARD,USD,,13.83,1251.74,Completed,123,1.0
TXN-103652,2024-04-09T04:44:14.468252,"{""name"": ""Charles Thomas"", ""email"": ""randy82@example.net"", ""phone"": ""980-941-7348x548""}",68,Gonzalezmouth,Mobile,"[{""product_id"": ""PRD-681"", ""category"": ""Home & Kitchen"", ""price"": 339.77, ""quantity"": 2}]",Credit Card,USD,,6.1,693.01,Pending,67,5.0
TXN-104905,2025-03-17T16:02:57.298904,"{""name"": ""Dana Harris"", ""email"": ""alexwang@example.com"", ""phone"": ""503-542-9300x675""}",thirty-five,Johnville,Desktop,"[{""product_id"": ""PRD-736"", ""category"": ""Home & Kitchen"", ""price"": 366.68, ""quantity"": 2}]",CREDITCARD,USD,qV10,12.11,753.02,Pending,73,4.0
TXN-102519,2024-11-02T00:37:52.984218,"{""name"": ""James Davis"", ""email"": ""linda98@example.net"", ""phone"": ""8855612541""}",31,Lake Kathleen,,"[{""product_id"": ""PRD-678"", ""category"": ""Home & Kitchen"", ""price"": 269.75, ""quantity"": 3}]",COD,USD,,7.04,829.21,Refunded,80,4.0
TXN-100198,31/01/2025 11:02,"{""name"": ""Roberta Williams"", ""email"": ""janice41@example.org"", ""phone"": ""852-491-6651""}",41,Port Alexandriachester,Desktop,"[{""product_id"": ""PRD-925"", ""category"": ""Home & Kitchen"", ""price"": 446.91, ""quantity"": 1}, {""product_id"": ""PRD-470"", ""category"": ""Home & Kitchen"", ""price"": 285.82, ""quantity"": 1}]",Credit Card,USD,,11.5,741.84,Pending,73,3.0
TXN-104841,17/02/2025 09:16,"{""name"": ""Anna Jenkins"", ""email"": ""fpage@example.net"", ""phone"": ""768.548.4448""}",47,Lake Chrisstad,Desktop,"[{""product_id"": ""PRD-338"", ""category"": ""Home & Kitchen"", ""price"": 341.35, ""quantity"": 3}, {""product_id"": ""PRD-634"", ""category"": ""Home & Kitchen"", ""price"": 461.36, ""quantity"": 2}]",CREDITCARD,USD,,12.07,1960.98,Completed,194,
TXN-102091,22/07/2025 01:40,"{""name"": ""Cindy Owens"", ""email"": ""usullivan@example.org"", ""phone"": ""354.625.6675x500""}",37,West Eric,,"[{""product_id"": ""PRD-179"", ""category"": ""Home & Kitchen"", ""price"": 412.08, ""quantity"": 1}, {""product_id"": ""PRD-560"", ""category"": ""Clothing"", ""price"": 111.95, ""quantity"": 1}]",COD,USD,,6.34,535.62,Pending,52,
TXN-104265,2025-08-20T12:27:01.410833,"{""name"": ""Kelly Hunter"", ""email"": ""zthomas@example.com"", ""phone"": ""554.386.7206""}",45,New Shannon,Desktop,"[{""product_id"": ""PRD-998"", ""category"": ""Electronics"", ""price"": 467.67, ""quantity"": 2}]",credit_card,USD,,12.79,947.29,Completed,93,5.0
TXN-103084,2024-04-18T14:33:39.241516,"{""name"": ""Jared Sanders"", ""email"": ""steven97@example.com"", ""phone"": ""889.328.5045""}",22,Debbieville,,"[{""product_id"": ""PRD-789"", ""category"": ""Books"", ""price"": 308.59, ""quantity"": 3}, {""product_id"": ""PRD-319"", ""category"": ""Clothing"", ""price"": 280.41, ""quantity"": 1}]",Credit Card,USD,,8.82,1220.3,Completed,120,2.0
TXN-104386,2024-04-09T18:46:50.934316,"{""name"": ""Mckenzie Smith"", ""email"": ""kaneemily@example.com"", ""phone"": ""001-244-436-2838x7919""}",62,South Stephanie,,"[{""product_id"": ""PRD-637"", ""category"": ""Clothing"", ""price"": 411.58, ""quantity"": 3}, {""product_id"": ""PRD-298"", ""category"": ""Home & Kitchen"", ""price"": 145.9, ""quantity"": 3}]",Credit Card,USD,,13.64,1692.15,Pending,167,1.0
TXN-100552,2024-08-16T04:12:39.293689,"{""name"": ""Benjamin Livingston"", ""email"": ""barnessteven@example.com"", ""phone"": ""(707)540-0035""}",58,East Williamtown,Mobile,"[{""product_id"": ""PRD-290"", ""category"": ""Books"", ""price"": 304.99, ""quantity"": 2}, {""product_id"": ""PRD-125"", ""category"": ""Clothing"", ""price"": 115.16, ""quantity"": 2}, {""product_id"": ""PRD-387"", ""category"": ""Sports"", ""price"": 447.9, ""quantity"": 3}]",CREDITCARD,USD,,12.25,2197.11,Completed,218,
TXN-102049,2024-04-07T15:26:58.550426,"{""name"": ""Megan Wilson"", ""email"": ""wrodriguez@example.com"", ""phone"": ""001-608-874-8924x438""}",31,Gonzaleztown,Desktop,"[{""product_id"": ""PRD-947"", ""category"": ""Clothing"", ""price"": 381.04, ""quantity"": 2}, {""product_id"": ""PRD-832"", ""category"": ""Sports"", ""price"": 113.26, ""quantity"": 2}, {""product_id"": ""PRD-168"", ""category"": ""Electronics"", ""price"": 30.38, ""quantity"": 2}]",CREDITCARD,USD,,7.85,1063.06,Pending,104,99.0
TXN-104815,2024-09-14T10:46:49.406974,"{""name"": ""Wesley Oliver"", ""email"": ""greggonzalez@example.com"", ""phone"": ""001-376-585-9123x6763""}",49,Port Michael,,"[{""product_id"": ""PRD-608"", ""category"": ""Home & Kitchen"", ""price"": 349.99, ""quantity"": 1}, {""product_id"": ""PRD-980"", ""category"": ""Electronics"", ""price"": 212.5, ""quantity"": 3}]",COD,USD,,9.88,$1003.77,Refunded,98,2.0
TXN-100124,2025-12-04T18:40:47.852354,"{""name"": ""Krista Contreras"", ""email"": ""xpeters@example.com"", ""phone"": ""833.850.8341""}",32,West Laura,Mobile,"[{""product_id"": ""PRD-461"", ""category"": ""Sports"", ""price"": 133.74, ""quantity"": 2}, {""product_id"": ""PRD-380"", ""category"": ""Books"", ""price"": 493.75, ""quantity"": 1}]",COD,USD,RG10,10.45,771.65,Completed,76,99.0
TXN-103871,2024-10-08T18:02:02.121151,"{""name"": ""Brittany Evans"", ""email"": ""powerschristopher@example.com"", ""phone"": ""9567303275""}",22,West George,,"[{""product_id"": ""PRD-876"", ""category"": ""Sports"", ""price"": 85.31, ""quantity"": 3}, {""product_id"": ""PRD-184"", ""category"": ""Electronics"", ""price"": 307.78, ""quantity"": 2}, {""product_id"": ""PRD-748"", ""category"": ""Home & Kitchen"", ""price"": 250.24, ""quantity"": 1}]",credit_card,USD,,13.88,1133.66,Failed,112,5.0
TXN-101083,31/10/2025 03:02,"{""name"": ""Alexis Roberts"", ""email"": ""omiller@example.com"", ""phone"": ""(498)764-9355""}",42,Jasonberg,Desktop,"[{""product_id"": ""PRD-249"", ""category"": ""Electronics"", ""price"": 322.44, ""quantity"": 3}]",COD,USD,to10,-10.0,982.26,Pending,96,1.0
TXN-103369,2024-05-17T22:56:23.382725,"{""name"": ""Daniel Burns"", ""email"": ""joshuaparker@example.org"", ""phone"": ""(764)602-2781x1988""}",24,Mayville,Desktop,"[{""product_id"": ""PRD-313"", ""category"": ""Electronics"", ""price"": 14.2, ""quantity"": 2}, {""product_id"": ""PRD-200"", ""category"": ""Sports"", ""price"": 12.66, ""quantity"": 3}, {""product_id"": ""PRD-943"", ""category"": ""Electronics"", ""price"": 198.49, ""quantity"": 3}]",PayPal,USD,,-10.0,667.92,Failed,66,99.0
TXN-102500,01/11/2025 22:16,"{""name"": ""Todd Pratt"", ""email"": ""morrisjason@example.net"", ""phone"": ""424.581.3600x765""}",42,Port Deborahberg,Mobile,"[{""product_id"": ""PRD-184"", ""category"": ""Electronics"", ""price"": 121.06, ""quantity"": 3}]",PayPal,USD,,11.46,371.34,Failed,36,
TXN-104703,2024-02-23T02:27:18.658776,"{""name"": ""Micheal Cummings"", ""email"": ""kellychad@example.com"", ""phone"": ""976-749-8401x051""}",27,Friedmanfort,Mobile,"[{""product_id"": ""PRD-936"", ""category"": ""Clothing"", ""price"": 41.55, ""quantity"": 3}]",CREDITCARD,USD,,-10.0,$133.14,Pending,12,99.0
TXN-100994,2024-04-14T06:14:19.252935,"{""name"": ""Kimberly Allen"", ""email"": ""daniel57@example.org"", ""phone"": ""285.867.6399x728""}",49,Sparkshaven,,"[{""product_id"": ""PRD-395"", ""category"": ""Sports"", ""price"": 308.22, ""quantity"": 2}]",PayPal,USD,,-10.0,621.54,Completed,61,2.0
TXN-104568,29/03/2025 11:06,"{""name"": ""Elizabeth Kim"", ""email"": ""shelby61@example.net"", ""phone"": ""225.911.6861x216""}",19,East James,Mobile,"[{""product_id"": ""PRD-303"", ""category"": ""Home & Kitchen"", ""price"": 352.35, ""quantity"": 1}]",PayPal,USD,,7.08,$372.22,Pending,35,5.0
TXN-103073,2024-09-10T14:34:49.352651,"{""name"": ""Catherine Ramirez"", ""email"": ""johnsonashley@example.com"", ""phone"": ""755-396-0390""}",27,Lake Ginaville,Mobile,"[{""product_id"": ""PRD-223"", ""category"": ""Sports"", ""price"": 366.2, ""quantity"": 2}]",CREDITCARD,USD,,13.96,738.47,Failed,73,3.0
TXN-100426,2025-09-19T15:52:53.871820,"{""name"": ""Christopher Dyer"", ""email"": ""francokyle@example.net"", ""phone"": ""(550)606-4180x5231""}",57,North Katherine,,"[{""product_id"": ""PRD-157"", ""category"": ""Home & Kitchen"", ""price"": 326.89, ""quantity"": 1}]",credit_card,USD,bl10,13.09,333.22,Completed,32,2.0
TXN-103845,2025-09-13T16:44:23.053174,"{""name"": ""Kimberly Ball"", ""email"": ""erivera@example.com"", ""phone"": ""+1-340-618-0788x9543""}",57,Port Isaiah,Mobile,"[{""product_id"": ""PRD-478"", ""category"": ""Sports"", ""price"": 239.5, ""quantity"": 2}, {""product_id"": ""PRD-369"", ""category"": ""Home & Kitchen"", ""price"": 23.54, ""quantity"": 3}, {""product_id"": ""PRD-363"", ""category"": ""Sports"", ""price"": 329.69, ""quantity"": 2}]",PayPal,USD,ye10,7.09,$1218.27,Refunded,120,
TXN-101138,2025-10-01T09:58:56.690816,"{""name"": ""Lisa Reid"", ""email"": ""zamorajody@example.org"", ""phone"": ""001-454-425-1605""}",44,Phelpstown,Desktop,"[{""product_id"": ""PRD-293"", ""category"": ""Home & Kitchen"", ""price"": 127.7, ""quantity"": 2}, {""product_id"": ""PRD-986"", ""category"": ""Home & Kitchen"", ""price"": 498.88, ""quantity"": 2}]",credit_card,USD,,10.32,$1261.89,Failed,125,4.0
TXN-100160,2025-01-08T16:29:31.903012,"{""name"": ""Alan Downs"", ""email"": ""snydermichael@example.net"", ""phone"": ""+1-368-342-8639""}",18,Lake Natashamouth,Mobile,"[{""product_id"": ""PRD-760"", ""category"": ""Home & Kitchen"", ""price"": 481.08, ""quantity"": 3}]",Credit Card,USD,,11.83,1457.21,Pending,144,1.0
TXN-103333,2024-05-24T06:45:07.565808,"{""name"": ""Brenda Bond"", ""email"": ""henryashley@example.org"", ""phone"": ""+1-692-249-2854x7266""}",54,Lake Alexander,Desktop,"[{""product_id"": ""PRD-142"", ""category"": ""Clothing"", ""price"": 268.55, ""quantity"": 3}, {""product_id"": ""PRD-462"", ""category"": ""Clothing"", ""price"": 225.54, ""quantity"": 2}, {""product_id"": ""PRD-908"", ""category"": ""Electronics"", ""price"": 239.21, ""quantity"": 1}]",CREDITCARD,USD,rO10,9.08,1504.51,Refunded,149,1.0
TXN-104188,2025-12-17T12:56:14.178094,"{""name"": ""Ann Davis"", ""email"": ""bsmith@example.org"", ""phone"": ""728-572-9613x03155""}",60,Fletcherland,Desktop,"[{""product_id"": ""PRD-628"", ""category"": ""Sports"", ""price"": 176.26, ""quantity"": 1}]",Credit Card,USD,oY10,14.66,182.52,Completed,17,4.0
TXN-103209,2024-01-31T23:50:02.008587,"{""name"": ""David Cooper"", ""email"": ""edwardtrujillo@example.net"", ""phone"": ""435.354.2611x1315""}",42,North Raymond,Desktop,"[{""product_id"": ""PRD-137"", ""category"": ""Electronics"", ""price"": 63.09, ""quantity"": 1}, {""product_id"": ""PRD-376"", ""category"": ""Clothing"", ""price"": 183.83, ""quantity"": 2}]",COD,USD,,10.4,$439.94,Failed,43,2.0
TXN-100066,2025-11-05T20:39:37.393563,"{""name"": ""Stephanie Jackson"", ""email"": ""kclay@example.net"", ""phone"": ""(452)925-6025""}",60,Larsonland,Mobile,"[{""product_id"": ""PRD-659"", ""category"": ""Sports"", ""price"": 388.1, ""quantity"": 3}]",PayPal,USD,cc10,5.08,1169.61,Completed,116,4.0
TXN-104908,2024-11-21T17:16:43.288573,"{""name"": ""Shawn Johnson"", ""email"": ""pbarnes@example.net"", ""phone"": ""227-307-7658""}",70,Davidhaven,,"[{""product_id"": ""PRD-628"", ""category"": ""Books"", ""price"": 141.76, ""quantity"": 1}, {""product_id"": ""PRD-437"", ""category"": ""Electronics"", ""price"": 270.96, ""quantity"": 3}, {""product_id"": ""PRD-184"", ""category"": ""Clothing"", ""price"": 108.82, ""quantity"": 2}]",CREDITCARD,USD,nN10,5.58,1179.88,Completed,117,
TXN-104741,2025-12-30T21:32:27.700222,"{""name"": ""Tiffany Salazar"", ""email"": ""hallclaudia@example.com"", ""phone"": ""8595152911""}",57,Kristenside,Mobile,"[{""product_id"": ""PRD-513"", ""category"": ""Sports"", ""price"": 453.59, ""quantity"": 3}, {""product_id"": ""PRD-239"", ""category"": ""Clothing"", ""price"": 246.65, ""quantity"": 3}, {""product_id"": ""PRD-560"", ""category"": ""Home & Kitchen"", ""price"": 255.91, ""quantity"": 3}]",Credit Card,USD,,10.45,$2886.45,Failed,286,2.0
TXN-103689,2024-05-14T19:22:25.707941,"{""name"": ""Sherry Shepard"", ""email"": ""grace90@example.com"", ""phone"": ""824-465-1688x5677""}",65,Smithchester,Mobile,"[{""product_id"": ""PRD-983"", ""category"": ""Home & Kitchen"", ""price"": 280.25, ""quantity"": 2}, {""product_id"": ""PRD-102"", ""category"": ""Clothing"", ""price"": 350.09, ""quantity"": 1}]",PayPal,USD,,-10.0,922.05,Completed,91,2.0
TXN-103301,04/04/2024 00:31,"{""name"": ""Matthew Martinez"", ""email"": ""parkerchristine@example.com"", ""phone"": ""920.948.8274x60257""}",18,Jasonfurt,Mobile,"[{""product_id"": ""PRD-273"", ""category"": ""Clothing"", ""price"": 287.21, ""quantity"": 2}, {""product_id"": ""PRD-229"", ""category"": ""Electronics"", ""price"": 352.42, ""quantity"": 1}, {""product_id"": ""PRD-869"", ""category"": ""Home & Kitchen"", ""price"": 157.02, ""quantity"": 2}]",PayPal,USD,,6.51,1256.42,Completed,124,4.0
TXN-103291,2024-11-06T16:44:52.946528,"{""name"": ""Aaron Johnson"", ""email"": ""christophermerritt@example.org"", ""phone"": ""936.937.9327x37711""}",61,West Jeremyton,Mobile,"[{""product_id"": ""PRD-797"", ""category"": ""Books"", ""price"": 452.97, ""quantity"": 2}, {""product_id"": ""PRD-738"", ""category"": ""Electronics"", ""price"": 35.73, ""quantity"": 3}]",PayPal,USD,pI10,10.48,1028.98,Refunded,101,1.0
TXN-103616,2024-08-17T23:45:43.100453,"{""name"": ""Samuel Mitchell"", ""email"": ""ymiller@example.com"", ""phone"": ""(432)581-1341x32665""}",19,Peterport,,"[{""product_id"": ""PRD-308"", ""category"": ""Electronics"", ""price"": 46.25, ""quantity"": 1}, {""product_id"": ""PRD-651"", ""category"": ""Electronics"", ""price"": 370.73, ""quantity"": 3}]",credit_card,USD,,9.79,1174.73,Failed,115,3.0
TXN-104291,2025-03-16T12:32:24.423397,"{""name"": ""Chad Mack"", ""email"": ""dylan44@example.com"", ""phone"": ""757.544.2632""}",68,North Williamside,Mobile,"[{""product_id"": ""PRD-842"", ""category"": ""Sports"", ""price"": 456.43, ""quantity"": 3}, {""product_id"": ""PRD-621"", ""category"": ""Electronics"", ""price"": 161.88, ""quantity"": 2}]",COD,USD,,12.83,1699.95,Refunded,169,5.0
TXN-103122,2024-01-27T11:32:51.933290,"{""name"": ""Philip Holmes"", ""email"": ""vincenthernandez@example.com"", ""phone"": ""001-558-925-5827x47703""}",19,Stephaniefurt,Desktop,"[{""product_id"": ""PRD-709"", ""category"": ""Books"", ""price"": 446.18, ""quantity"": 1}]",COD,USD,,10.3,459.25,Completed,44,4.0
TXN-102073,2025-01-26T01:36:57.155354,"{""name"": ""Patricia Mccann"", ""email"": ""brianhunter@example.com"", ""phone"": ""001-479-674-1949x295""}",42,Hickstown,,"[{""product_id"": ""PRD-920"", ""category"": ""Home & Kitchen"", ""price"": 449.9, ""quantity"": 1}]",credit_card,USD,,13.74,456.78,Failed,44,1.0
TXN-104831,2025-01-25T12:57:35.242639,"{""name"": ""William Flores"", ""email"": ""daniellebauer@example.org"", ""phone"": ""981-755-5582""}",56,West Dustin,,"[{""product_id"": ""PRD-913"", ""category"": ""Home & Kitchen"", ""price"": 231.74, ""quantity"": 2}, {""product_id"": ""PRD-866"", ""category"": ""Electronics"", ""price"": 345.34, ""quantity"": 1}, {""product_id"": ""PRD-502"", ""category"": ""Books"", ""price"": 412.6, ""quantity"": 3}]",credit_card,USD,,8.54,$2057.82,Failed,204,1.0
TXN-103292,2024-07-25T23:32:25.717262,"{""name"": ""Stephanie Allen"", ""email"": ""blane@example.org"", ""phone"": ""001-613-805-3175x95420""}",33,North Thomas,,"[{""product_id"": ""PRD-155"", ""category"": ""Home & Kitchen"", ""price"": 72.23, ""quantity"": 1}, {""product_id"": ""PRD-407"", ""category"": ""Sports"", ""price"": 85.86, ""quantity"": 1}, {""product_id"": ""PRD-553"", ""category"": ""Electronics"", ""price"": 360.53, ""quantity"": 2}]",Credit Card,USD,,13.64,894.4,Completed,87,2.0
TXN-101053,2024-04-11T12:41:02.973741,"{""name"": ""Leonard Wilkins"", ""email"": ""englishpatricia@example.org"", ""phone"": ""+1-439-736-0043x68889""}",41,Harrisbury,Desktop,"[{""product_id"": ""PRD-102"", ""category"": ""Clothing"", ""price"": 459.4, ""quantity"": 2}]",CREDITCARD,USD,,9.16,933.19,Refunded,91,99.0
TXN-104604,29/04/2024 22:11,"{""name"": ""Justin Rodriguez"", ""email"": ""barneshenry@example.org"", ""phone"": ""416.680.7590x78479""}",20,Lake Tina,Desktop,"[{""product_id"": ""PRD-957"", ""category"": ""Electronics"", ""price"": 466.55, ""quantity"": 1}, {""product_id"": ""PRD-187"", ""category"": ""Books"", ""price"": 196.02, ""quantity"": 1}]",Credit Card,USD,WJ10,12.04,$682.16,Failed,66,5.0
TXN-102074,2025-09-09T06:54:34.933519,"{""name"": ""Marcus Schneider"", ""email"": null, ""phone"": ""821.211.0364x442""}",35,New Jillbury,Desktop,"[{""product_id"": ""PRD-910"", ""category"": ""Sports"", ""price"": 205.38, ""quantity"": 2}, {""product_id"": ""PRD-677"", ""category"": ""Clothing"", ""price"": 239.94, ""quantity"": 1}]",PayPal,USD,QM10,7.9,657.77,Completed,65,1.0
TXN-101713,2025-10-07T16:33:35.639477,"{""name"": ""David Mcclain"", ""email"": ""zlawson@example.org"", ""phone"": ""725-435-6434x059""}",38,New Elizabeth,Mobile,"[{""product_id"": ""PRD-456"", ""category"": ""Home & Kitchen"", ""price"": 336.81, ""quantity"": 2}, {""product_id"": ""PRD-758"", ""category"": ""Home & Kitchen"", ""price"": 364.24, ""quantity"": 1}]",CREDITCARD,USD,GP10,10.98,1051.75,Refunded,103,5.0
TXN-101109,2025-03-20T22:13:38.479202,"{""name"": ""Jeffrey Saunders"", ""email"": ""stephaniefoster@example.com"", ""phone"": ""469-228-2118""}",,Lake Mary,,"[{""product_id"": ""PRD-221"", ""category"": ""Home & Kitchen"", ""price"": 239.38, ""quantity"": 2}]",PayPal,USD,,6.92,494.41,Completed,47,3.0
TXN-103053,2024-08-02T01:02:49.099753,"{""name"": ""Jacob Harris"", ""email"": ""panderson@example.com"", ""phone"": ""427.489.6603x591""}",unknown,Danielton,Desktop,"[{""product_id"": ""PRD-117"", ""category"": ""Home & Kitchen"", ""price"": 452.06, ""quantity"": 3}, {""product_id"": ""PRD-196"", ""category"": ""Clothing"", ""price"": 212.2, ""quantity"": 1}, {""product_id"": ""PRD-261"", ""category"": ""Books"", ""price"": 411.98, ""quantity"": 2}]",CREDITCARD,USD,,11.25,2404.46,Completed,239,2.0
